marca,modelo,emplacados,acumulado_anual,data
BMW,M3,5,5,1/2/2022
GM,CORVETTE,5,5,1/2/2022
AUDI,TT,3,3,1/2/2022
MBENZ,AMG_GT_BS,3,3,1/2/2022
JEEP,RENEGADE,4999,4999,1/2/2022
JEEP,COMPASS,4905,4905,1/2/2022
HYUNDAI,CRETA,4175,4175,1/2/2022
VW,T_CROSS,3761,3761,1/2/2022
FIAT,PULSE,3192,3192,1/2/2022
TOYOTA,COROLLA_CROSS,2478,2478,1/2/2022
GM,TRACKER,2376,2376,1/2/2022
CITROEN,C4_CACTUS,2283,2283,1/2/2022
HONDA,HR-V,1792,1792,1/2/2022
NISSAN,KICKS,1682,1682,1/2/2022
PEUGEOT,2008,1631,1631,1/2/2022
RENAULT,DUSTER,1445,1445,1/2/2022
JEEP,COMMANDER,1437,1437,1/2/2022
VW,NIVUS,1384,1384,1/2/2022
CAOA_CHERY,TIGGO_3X,1023,1023,1/2/2022
VW,TAOS,946,946,1/2/2022
TOYOTA,HILUX_SW4,889,889,1/2/2022
CAOA_CHERY,TIGGO_8,670,670,1/2/2022
HONDA,WR-V,600,600,1/2/2022
CAOA_CHERY,TIGGO_5X,598,598,1/2/2022
RENAULT,CAPTUR,567,567,1/2/2022
CAOA_CHERY,TIGGO_7,512,512,1/2/2022
GM,TRAILBLAZER,347,347,1/2/2022
HYUNDAI,TUCSON,220,220,1/2/2022
MBENZ,CLASSE_GLB,219,219,1/2/2022
VOLVO,XC40,219,219,1/2/2022
VOLVO,XC60,198,198,1/2/2022
MITSUBISHI,Outlander,184,184,1/2/2022
AUDI,Q5,166,166,1/2/2022
MITSUBISHI,ECLIPSE_CROSS,139,139,1/2/2022
BMW,X1,136,136,1/2/2022
FORD,TERRITORY,119,119,1/2/2022
LAND_ROVER,DISCOVERY,92,92,1/2/2022
LAND_ROVER,DEFENDER,88,88,1/2/2022
AUDI,Q3,86,86,1/2/2022
MITSUBISHI,PAJERO,78,78,1/2/2022
SUBARU,XV,76,76,1/2/2022
BMW,X5,74,74,1/2/2022
BMW,X3,71,71,1/2/2022
FORD,BRONCO,71,71,1/2/2022
